id,offset,accuracy,accuracy_index,answer,behind_beat,track_id,track_name,track_random_intercept,track_random_slope,difficulty_with_track_effect,difficulty_without_track_effect,discrimination,guessing,inattention,file_name
162,-0.072738754,0.9,20,2,FALSE,1,boabab,-2.593740662,1.8063247,1.959166751,1.128936535,1.166,0.5,1,162_2_-0.0727_beep_boabab.mp3
163,-0.07081689,0.905,19,1,FALSE,1,boabab,-2.593740662,1.8063247,1.987645634,1.165161235,1.166,0.5,1,163_1_-0.0708_beep_boabab.mp3
164,-0.07081689,0.905,19,2,FALSE,1,boabab,-2.593740662,1.8063247,1.987645634,1.165161235,1.166,0.5,1,164_2_-0.0708_beep_boabab.mp3
165,-0.068850585,0.91,18,1,FALSE,1,boabab,-2.593740662,1.8063247,2.016124516,1.201385935,1.166,0.5,1,165_1_-0.0689_beep_boabab.mp3
166,-0.068850585,0.91,18,2,FALSE,1,boabab,-2.593740662,1.8063247,2.016124516,1.201385935,1.166,0.5,1,166_2_-0.0689_beep_boabab.mp3
167,-0.066835822,0.915,17,1,FALSE,1,boabab,-2.593740662,1.8063247,2.044603398,1.237610635,1.166,0.5,1,167_1_-0.0668_beep_boabab.mp3
168,-0.066835822,0.915,17,2,FALSE,1,boabab,-2.593740662,1.8063247,2.044603398,1.237610635,1.166,0.5,1,168_2_-0.0668_beep_boabab.mp3
169,-0.064767985,0.92,16,1,FALSE,1,boabab,-2.593740662,1.8063247,2.07308228,1.273835334,1.166,0.5,1,169_1_-0.0648_beep_boabab.mp3
170,-0.064767985,0.92,16,2,FALSE,1,boabab,-2.593740662,1.8063247,2.07308228,1.273835334,1.166,0.5,1,170_2_-0.0648_beep_boabab.mp3
171,-0.062641719,0.925,15,1,FALSE,1,boabab,-2.593740662,1.8063247,2.101561162,1.310060034,1.166,0.5,1,171_1_-0.0626_beep_boabab.mp3
172,-0.062641719,0.925,15,2,FALSE,1,boabab,-2.593740662,1.8063247,2.101561162,1.310060034,1.166,0.5,1,172_2_-0.0626_beep_boabab.mp3
173,-0.06045076,0.93,14,1,FALSE,1,boabab,-2.593740662,1.8063247,2.130040044,1.346284734,1.166,0.5,1,173_1_-0.0605_beep_boabab.mp3
174,-0.06045076,0.93,14,2,FALSE,1,boabab,-2.593740662,1.8063247,2.130040044,1.346284734,1.166,0.5,1,174_2_-0.0605_beep_boabab.mp3
175,-0.058187698,0.935,13,1,FALSE,1,boabab,-2.593740662,1.8063247,2.158518926,1.382509434,1.166,0.5,1,175_1_-0.0582_beep_boabab.mp3
176,-0.058187698,0.935,13,2,FALSE,1,boabab,-2.593740662,1.8063247,2.158518926,1.382509434,1.166,0.5,1,176_2_-0.0582_beep_boabab.mp3
177,-0.055843664,0.94,12,1,FALSE,1,boabab,-2.593740662,1.8063247,2.186997808,1.418734134,1.166,0.5,1,177_1_-0.0558_beep_boabab.mp3
178,-0.055843664,0.94,12,2,FALSE,1,boabab,-2.593740662,1.8063247,2.186997808,1.418734134,1.166,0.5,1,178_2_-0.0558_beep_boabab.mp3
179,-0.053407889,0.945,11,1,FALSE,1,boabab,-2.593740662,1.8063247,2.21547669,1.454958834,1.166,0.5,1,179_1_-0.0534_beep_boabab.mp3
180,-0.053407889,0.945,11,2,FALSE,1,boabab,-2.593740662,1.8063247,2.21547669,1.454958834,1.166,0.5,1,180_2_-0.0534_beep_boabab.mp3
181,-0.050867085,0.95,10,1,FALSE,1,boabab,-2.593740662,1.8063247,2.243955572,1.491183533,1.166,0.5,1,181_1_-0.0509_beep_boabab.mp3
182,-0.050867085,0.95,10,2,FALSE,1,boabab,-2.593740662,1.8063247,2.243955572,1.491183533,1.166,0.5,1,182_2_-0.0509_beep_boabab.mp3
183,-0.04820453,0.955,9,1,FALSE,1,boabab,-2.593740662,1.8063247,2.272434454,1.527408233,1.166,0.5,1,183_1_-0.0482_beep_boabab.mp3
184,-0.04820453,0.955,9,2,FALSE,1,boabab,-2.593740662,1.8063247,2.272434454,1.527408233,1.166,0.5,1,184_2_-0.0482_beep_boabab.mp3
185,-0.045398687,0.96,8,1,FALSE,1,boabab,-2.593740662,1.8063247,2.300913336,1.563632933,1.166,0.5,1,185_1_-0.0454_beep_boabab.mp3
186,-0.045398687,0.96,8,2,FALSE,1,boabab,-2.593740662,1.8063247,2.300913336,1.563632933,1.166,0.5,1,186_2_-0.0454_beep_boabab.mp3
187,-0.042421005,0.965,7,1,FALSE,1,boabab,-2.593740662,1.8063247,2.329392218,1.599857633,1.166,0.5,1,187_1_-0.0424_beep_boabab.mp3
188,-0.042421005,0.965,7,2,FALSE,1,boabab,-2.593740662,1.8063247,2.329392218,1.599857633,1.166,0.5,1,188_2_-0.0424_beep_boabab.mp3
189,-0.039232241,0.97,6,1,FALSE,1,boabab,-2.593740662,1.8063247,2.357871101,1.636082333,1.166,0.5,1,189_1_-0.0392_beep_boabab.mp3
190,-0.039232241,0.97,6,2,FALSE,1,boabab,-2.593740662,1.8063247,2.357871101,1.636082333,1.166,0.5,1,190_2_-0.0392_beep_boabab.mp3
191,-0.035775849,0.975,5,1,FALSE,1,boabab,-2.593740662,1.8063247,2.386349983,1.672307033,1.166,0.5,1,191_1_-0.0358_beep_boabab.mp3
192,-0.035775849,0.975,5,2,FALSE,1,boabab,-2.593740662,1.8063247,2.386349983,1.672307033,1.166,0.5,1,192_2_-0.0358_beep_boabab.mp3
193,-0.031964968,0.98,4,1,FALSE,1,boabab,-2.593740662,1.8063247,2.414828865,1.708531732,1.166,0.5,1,193_1_-0.032_beep_boabab.mp3
194,-0.031964968,0.98,4,2,FALSE,1,boabab,-2.593740662,1.8063247,2.414828865,1.708531732,1.166,0.5,1,194_2_-0.032_beep_boabab.mp3
195,-0.027653246,0.985,3,1,FALSE,1,boabab,-2.593740662,1.8063247,2.443307747,1.744756432,1.166,0.5,1,195_1_-0.0277_beep_boabab.mp3
196,-0.027653246,0.985,3,2,FALSE,1,boabab,-2.593740662,1.8063247,2.443307747,1.744756432,1.166,0.5,1,196_2_-0.0277_beep_boabab.mp3
197,-0.022555037,0.99,2,1,FALSE,1,boabab,-2.593740662,1.8063247,2.471786629,1.780981132,1.166,0.5,1,197_1_-0.0226_beep_boabab.mp3
198,-0.022555037,0.99,2,2,FALSE,1,boabab,-2.593740662,1.8063247,2.471786629,1.780981132,1.166,0.5,1,198_2_-0.0226_beep_boabab.mp3
199,-0.015932115,0.995,1,1,FALSE,1,boabab,-2.593740662,1.8063247,2.500265511,1.817205832,1.166,0.5,1,199_1_-0.0159_beep_boabab.mp3
200,-0.015932115,0.995,1,2,FALSE,1,boabab,-2.593740662,1.8063247,2.500265511,1.817205832,1.166,0.5,1,200_2_-0.0159_beep_boabab.mp3
201,0.015932115,0.995,1,1,TRUE,1,boabab,-2.593740662,1.8063247,1.924879576,1.241819897,1.166,0.5,1,201_1_0.0159_beep_boabab.mp3
202,0.015932115,0.995,1,2,TRUE,1,boabab,-2.593740662,1.8063247,1.924879576,1.241819897,1.166,0.5,1,202_2_0.0159_beep_boabab.mp3
203,0.022555037,0.99,2,1,TRUE,1,boabab,-2.593740662,1.8063247,1.896400694,1.205595197,1.166,0.5,1,203_1_0.0226_beep_boabab.mp3
204,0.022555037,0.99,2,2,TRUE,1,boabab,-2.593740662,1.8063247,1.896400694,1.205595197,1.166,0.5,1,204_2_0.0226_beep_boabab.mp3
205,0.027653246,0.985,3,1,TRUE,1,boabab,-2.593740662,1.8063247,1.867921812,1.169370497,1.166,0.5,1,205_1_0.0277_beep_boabab.mp3
206,0.027653246,0.985,3,2,TRUE,1,boabab,-2.593740662,1.8063247,1.867921812,1.169370497,1.166,0.5,1,206_2_0.0277_beep_boabab.mp3
207,0.031964968,0.98,4,1,TRUE,1,boabab,-2.593740662,1.8063247,1.83944293,1.133145798,1.166,0.5,1,207_1_0.032_beep_boabab.mp3
208,0.031964968,0.98,4,2,TRUE,1,boabab,-2.593740662,1.8063247,1.83944293,1.133145798,1.166,0.5,1,208_2_0.032_beep_boabab.mp3
209,0.035775849,0.975,5,1,TRUE,1,boabab,-2.593740662,1.8063247,1.810964048,1.096921098,1.166,0.5,1,209_1_0.0358_beep_boabab.mp3
210,0.035775849,0.975,5,2,TRUE,1,boabab,-2.593740662,1.8063247,1.810964048,1.096921098,1.166,0.5,1,210_2_0.0358_beep_boabab.mp3
211,0.039232241,0.97,6,1,TRUE,1,boabab,-2.593740662,1.8063247,1.782485166,1.060696398,1.166,0.5,1,211_1_0.0392_beep_boabab.mp3
212,0.039232241,0.97,6,2,TRUE,1,boabab,-2.593740662,1.8063247,1.782485166,1.060696398,1.166,0.5,1,212_2_0.0392_beep_boabab.mp3
213,0.042421005,0.965,7,1,TRUE,1,boabab,-2.593740662,1.8063247,1.754006284,1.024471698,1.166,0.5,1,213_1_0.0424_beep_boabab.mp3
214,0.042421005,0.965,7,2,TRUE,1,boabab,-2.593740662,1.8063247,1.754006284,1.024471698,1.166,0.5,1,214_2_0.0424_beep_boabab.mp3
215,0.045398687,0.96,8,1,TRUE,1,boabab,-2.593740662,1.8063247,1.725527402,0.988246998,1.166,0.5,1,215_1_0.0454_beep_boabab.mp3
216,0.045398687,0.96,8,2,TRUE,1,boabab,-2.593740662,1.8063247,1.725527402,0.988246998,1.166,0.5,1,216_2_0.0454_beep_boabab.mp3
217,0.04820453,0.955,9,1,TRUE,1,boabab,-2.593740662,1.8063247,1.697048519,0.952022298,1.166,0.5,1,217_1_0.0482_beep_boabab.mp3
218,0.04820453,0.955,9,2,TRUE,1,boabab,-2.593740662,1.8063247,1.697048519,0.952022298,1.166,0.5,1,218_2_0.0482_beep_boabab.mp3
219,0.050867085,0.95,10,1,TRUE,1,boabab,-2.593740662,1.8063247,1.668569637,0.915797599,1.166,0.5,1,219_1_0.0509_beep_boabab.mp3
220,0.050867085,0.95,10,2,TRUE,1,boabab,-2.593740662,1.8063247,1.668569637,0.915797599,1.166,0.5,1,220_2_0.0509_beep_boabab.mp3
221,0.053407889,0.945,11,1,TRUE,1,boabab,-2.593740662,1.8063247,1.640090755,0.879572899,1.166,0.5,1,221_1_0.0534_beep_boabab.mp3
222,0.053407889,0.945,11,2,TRUE,1,boabab,-2.593740662,1.8063247,1.640090755,0.879572899,1.166,0.5,1,222_2_0.0534_beep_boabab.mp3
223,0.055843664,0.94,12,1,TRUE,1,boabab,-2.593740662,1.8063247,1.611611873,0.843348199,1.166,0.5,1,223_1_0.0558_beep_boabab.mp3
224,0.055843664,0.94,12,2,TRUE,1,boabab,-2.593740662,1.8063247,1.611611873,0.843348199,1.166,0.5,1,224_2_0.0558_beep_boabab.mp3
225,0.058187698,0.935,13,1,TRUE,1,boabab,-2.593740662,1.8063247,1.583132991,0.807123499,1.166,0.5,1,225_1_0.0582_beep_boabab.mp3
226,0.058187698,0.935,13,2,TRUE,1,boabab,-2.593740662,1.8063247,1.583132991,0.807123499,1.166,0.5,1,226_2_0.0582_beep_boabab.mp3
227,0.06045076,0.93,14,1,TRUE,1,boabab,-2.593740662,1.8063247,1.554654109,0.770898799,1.166,0.5,1,227_1_0.0605_beep_boabab.mp3
228,0.06045076,0.93,14,2,TRUE,1,boabab,-2.593740662,1.8063247,1.554654109,0.770898799,1.166,0.5,1,228_2_0.0605_beep_boabab.mp3
229,0.062641719,0.925,15,1,TRUE,1,boabab,-2.593740662,1.8063247,1.526175227,0.734674099,1.166,0.5,1,229_1_0.0626_beep_boabab.mp3
230,0.062641719,0.925,15,2,TRUE,1,boabab,-2.593740662,1.8063247,1.526175227,0.734674099,1.166,0.5,1,230_2_0.0626_beep_boabab.mp3
231,0.064767985,0.92,16,1,TRUE,1,boabab,-2.593740662,1.8063247,1.497696345,0.6984494,1.166,0.5,1,231_1_0.0648_beep_boabab.mp3
232,0.064767985,0.92,16,2,TRUE,1,boabab,-2.593740662,1.8063247,1.497696345,0.6984494,1.166,0.5,1,232_2_0.0648_beep_boabab.mp3
233,0.066835822,0.915,17,1,TRUE,1,boabab,-2.593740662,1.8063247,1.469217463,0.6622247,1.166,0.5,1,233_1_0.0668_beep_boabab.mp3
234,0.066835822,0.915,17,2,TRUE,1,boabab,-2.593740662,1.8063247,1.469217463,0.6622247,1.166,0.5,1,234_2_0.0668_beep_boabab.mp3
235,0.068850585,0.91,18,1,TRUE,1,boabab,-2.593740662,1.8063247,1.440738581,0.626,1.166,0.5,1,235_1_0.0689_beep_boabab.mp3
236,0.068850585,0.91,18,2,TRUE,1,boabab,-2.593740662,1.8063247,1.440738581,0.626,1.166,0.5,1,236_2_0.0689_beep_boabab.mp3
237,0.07081689,0.905,19,1,TRUE,1,boabab,-2.593740662,1.8063247,1.412259699,0.5897753,1.166,0.5,1,237_1_0.0708_beep_boabab.mp3
238,0.07081689,0.905,19,2,TRUE,1,boabab,-2.593740662,1.8063247,1.412259699,0.5897753,1.166,0.5,1,238_2_0.0708_beep_boabab.mp3
239,0.072738754,0.9,20,1,TRUE,1,boabab,-2.593740662,1.8063247,1.383780817,0.5535506,1.166,0.5,1,239_1_0.0727_beep_boabab.mp3
240,0.072738754,0.9,20,2,TRUE,1,boabab,-2.593740662,1.8063247,1.383780817,0.5535506,1.166,0.5,1,240_2_0.0727_beep_boabab.mp3
241,0.074619698,0.895,21,1,TRUE,1,boabab,-2.593740662,1.8063247,1.355301935,0.517325901,1.166,0.5,1,241_1_0.0746_beep_boabab.mp3
242,0.074619698,0.895,21,2,TRUE,1,boabab,-2.593740662,1.8063247,1.355301935,0.517325901,1.166,0.5,1,242_2_0.0746_beep_boabab.mp3
243,0.076462826,0.89,22,1,TRUE,1,boabab,-2.593740662,1.8063247,1.326823052,0.481101201,1.166,0.5,1,243_1_0.0765_beep_boabab.mp3
244,0.076462826,0.89,22,2,TRUE,1,boabab,-2.593740662,1.8063247,1.326823052,0.481101201,1.166,0.5,1,244_2_0.0765_beep_boabab.mp3
245,0.078270895,0.885,23,1,TRUE,1,boabab,-2.593740662,1.8063247,1.29834417,0.444876501,1.166,0.5,1,245_1_0.0783_beep_boabab.mp3
246,0.078270895,0.885,23,2,TRUE,1,boabab,-2.593740662,1.8063247,1.29834417,0.444876501,1.166,0.5,1,246_2_0.0783_beep_boabab.mp3
247,0.080046363,0.88,24,1,TRUE,1,boabab,-2.593740662,1.8063247,1.269865288,0.408651801,1.166,0.5,1,247_1_0.08_beep_boabab.mp3
248,0.080046363,0.88,24,2,TRUE,1,boabab,-2.593740662,1.8063247,1.269865288,0.408651801,1.166,0.5,1,248_2_0.08_beep_boabab.mp3
249,0.081791438,0.875,25,1,TRUE,1,boabab,-2.593740662,1.8063247,1.241386406,0.372427101,1.166,0.5,1,249_1_0.0818_beep_boabab.mp3
250,0.081791438,0.875,25,2,TRUE,1,boabab,-2.593740662,1.8063247,1.241386406,0.372427101,1.166,0.5,1,250_2_0.0818_beep_boabab.mp3
251,0.083508108,0.87,25,1,TRUE,1,boabab,-2.593740662,1.8063247,1.212907524,0.336202401,1.166,0.5,1,251_1_0.0835_beep_boabab.mp3
252,0.083508108,0.87,25,2,TRUE,1,boabab,-2.593740662,1.8063247,1.212907524,0.336202401,1.166,0.5,1,252_2_0.0835_beep_boabab.mp3
253,0.085198173,0.865,24,1,TRUE,1,boabab,-2.593740662,1.8063247,1.184428642,0.299977702,1.166,0.5,1,253_1_0.0852_beep_boabab.mp3
254,0.085198173,0.865,24,2,TRUE,1,boabab,-2.593740662,1.8063247,1.184428642,0.299977702,1.166,0.5,1,254_2_0.0852_beep_boabab.mp3
255,0.086863268,0.86,23,1,TRUE,1,boabab,-2.593740662,1.8063247,1.15594976,0.263753002,1.166,0.5,1,255_1_0.0869_beep_boabab.mp3
256,0.086863268,0.86,23,2,TRUE,1,boabab,-2.593740662,1.8063247,1.15594976,0.263753002,1.166,0.5,1,256_2_0.0869_beep_boabab.mp3
257,0.088504884,0.855,22,1,TRUE,1,boabab,-2.593740662,1.8063247,1.127470878,0.227528302,1.166,0.5,1,257_1_0.0885_beep_boabab.mp3
258,0.088504884,0.855,22,2,TRUE,1,boabab,-2.593740662,1.8063247,1.127470878,0.227528302,1.166,0.5,1,258_2_0.0885_beep_boabab.mp3
259,0.090124388,0.85,21,1,TRUE,1,boabab,-2.593740662,1.8063247,1.098991996,0.191303602,1.166,0.5,1,259_1_0.0901_beep_boabab.mp3
260,0.090124388,0.85,21,2,TRUE,1,boabab,-2.593740662,1.8063247,1.098991996,0.191303602,1.166,0.5,1,260_2_0.0901_beep_boabab.mp3
261,0.091723031,0.845,20,1,TRUE,1,boabab,-2.593740662,1.8063247,1.070513114,0.155078902,1.166,0.5,1,261_1_0.0917_beep_boabab.mp3
262,0.091723031,0.845,20,2,TRUE,1,boabab,-2.593740662,1.8063247,1.070513114,0.155078902,1.166,0.5,1,262_2_0.0917_beep_boabab.mp3
263,0.09330197,0.84,19,1,TRUE,1,boabab,-2.593740662,1.8063247,1.042034232,0.118854202,1.166,0.5,1,263_1_0.0933_beep_boabab.mp3
264,0.09330197,0.84,19,2,TRUE,1,boabab,-2.593740662,1.8063247,1.042034232,0.118854202,1.166,0.5,1,264_2_0.0933_beep_boabab.mp3
265,0.094862268,0.835,18,1,TRUE,1,boabab,-2.593740662,1.8063247,1.01355535,0.082629503,1.166,0.5,1,265_1_0.0949_beep_boabab.mp3
266,0.094862268,0.835,18,2,TRUE,1,boabab,-2.593740662,1.8063247,1.01355535,0.082629503,1.166,0.5,1,266_2_0.0949_beep_boabab.mp3
267,0.096404914,0.83,17,1,TRUE,1,boabab,-2.593740662,1.8063247,0.985076468,0.046404803,1.166,0.5,1,267_1_0.0964_beep_boabab.mp3
268,0.096404914,0.83,17,2,TRUE,1,boabab,-2.593740662,1.8063247,0.985076468,0.046404803,1.166,0.5,1,268_2_0.0964_beep_boabab.mp3
269,0.097930824,0.825,16,1,TRUE,1,boabab,-2.593740662,1.8063247,0.956597586,0.010180103,1.166,0.5,1,269_1_0.0979_beep_boabab.mp3
270,0.097930824,0.825,16,2,TRUE,1,boabab,-2.593740662,1.8063247,0.956597586,0.010180103,1.166,0.5,1,270_2_0.0979_beep_boabab.mp3
271,0.099440851,0.82,15,1,TRUE,1,boabab,-2.593740662,1.8063247,0.928118703,-0.026044597,1.166,0.5,1,271_1_0.0994_beep_boabab.mp3
272,0.099440851,0.82,15,2,TRUE,1,boabab,-2.593740662,1.8063247,0.928118703,-0.026044597,1.166,0.5,1,272_2_0.0994_beep_boabab.mp3
273,0.100935789,0.815,14,1,TRUE,1,boabab,-2.593740662,1.8063247,0.899639821,-0.062269297,1.166,0.5,1,273_1_0.1009_beep_boabab.mp3
274,0.100935789,0.815,14,2,TRUE,1,boabab,-2.593740662,1.8063247,0.899639821,-0.062269297,1.166,0.5,1,274_2_0.1009_beep_boabab.mp3
275,0.102416382,0.81,13,1,TRUE,1,boabab,-2.593740662,1.8063247,0.871160939,-0.098493997,1.166,0.5,1,275_1_0.1024_beep_boabab.mp3
276,0.102416382,0.81,13,2,TRUE,1,boabab,-2.593740662,1.8063247,0.871160939,-0.098493997,1.166,0.5,1,276_2_0.1024_beep_boabab.mp3
277,0.103883327,0.805,12,1,TRUE,1,boabab,-2.593740662,1.8063247,0.842682057,-0.134718696,1.166,0.5,1,277_1_0.1039_beep_boabab.mp3
278,0.103883327,0.805,12,2,TRUE,1,boabab,-2.593740662,1.8063247,0.842682057,-0.134718696,1.166,0.5,1,278_2_0.1039_beep_boabab.mp3
279,0.105337277,0.8,11,1,TRUE,1,boabab,-2.593740662,1.8063247,0.814203175,-0.170943396,1.166,0.5,1,279_1_0.1053_beep_boabab.mp3
280,0.105337277,0.8,11,2,TRUE,1,boabab,-2.593740662,1.8063247,0.814203175,-0.170943396,1.166,0.5,1,280_2_0.1053_beep_boabab.mp3
281,0.106778846,0.795,10,1,TRUE,1,boabab,-2.593740662,1.8063247,0.785724293,-0.207168096,1.166,0.5,1,281_1_0.1068_beep_boabab.mp3
282,0.106778846,0.795,10,2,TRUE,1,boabab,-2.593740662,1.8063247,0.785724293,-0.207168096,1.166,0.5,1,282_2_0.1068_beep_boabab.mp3
283,0.108208613,0.79,9,1,TRUE,1,boabab,-2.593740662,1.8063247,0.757245411,-0.243392796,1.166,0.5,1,283_1_0.1082_beep_boabab.mp3
284,0.108208613,0.79,9,2,TRUE,1,boabab,-2.593740662,1.8063247,0.757245411,-0.243392796,1.166,0.5,1,284_2_0.1082_beep_boabab.mp3
285,0.109627124,0.785,8,1,TRUE,1,boabab,-2.593740662,1.8063247,0.728766529,-0.279617496,1.166,0.5,1,285_1_0.1096_beep_boabab.mp3
286,0.109627124,0.785,8,2,TRUE,1,boabab,-2.593740662,1.8063247,0.728766529,-0.279617496,1.166,0.5,1,286_2_0.1096_beep_boabab.mp3
287,0.111034895,0.78,7,1,TRUE,1,boabab,-2.593740662,1.8063247,0.700287647,-0.315842196,1.166,0.5,1,287_1_0.111_beep_boabab.mp3
288,0.111034895,0.78,7,2,TRUE,1,boabab,-2.593740662,1.8063247,0.700287647,-0.315842196,1.166,0.5,1,288_2_0.111_beep_boabab.mp3
289,0.112432415,0.775,6,1,TRUE,1,boabab,-2.593740662,1.8063247,0.671808765,-0.352066895,1.166,0.5,1,289_1_0.1124_beep_boabab.mp3
290,0.112432415,0.775,6,2,TRUE,1,boabab,-2.593740662,1.8063247,0.671808765,-0.352066895,1.166,0.5,1,290_2_0.1124_beep_boabab.mp3
291,0.113820146,0.77,5,1,TRUE,1,boabab,-2.593740662,1.8063247,0.643329883,-0.388291595,1.166,0.5,1,291_1_0.1138_beep_boabab.mp3
292,0.113820146,0.77,5,2,TRUE,1,boabab,-2.593740662,1.8063247,0.643329883,-0.388291595,1.166,0.5,1,292_2_0.1138_beep_boabab.mp3
293,0.115198529,0.765,4,1,TRUE,1,boabab,-2.593740662,1.8063247,0.614851001,-0.424516295,1.166,0.5,1,293_1_0.1152_beep_boabab.mp3
294,0.115198529,0.765,4,2,TRUE,1,boabab,-2.593740662,1.8063247,0.614851001,-0.424516295,1.166,0.5,1,294_2_0.1152_beep_boabab.mp3
295,0.116567983,0.76,3,1,TRUE,1,boabab,-2.593740662,1.8063247,0.586372119,-0.460740995,1.166,0.5,1,295_1_0.1166_beep_boabab.mp3
296,0.116567983,0.76,3,2,TRUE,1,boabab,-2.593740662,1.8063247,0.586372119,-0.460740995,1.166,0.5,1,296_2_0.1166_beep_boabab.mp3
297,0.117928904,0.755,2,1,TRUE,1,boabab,-2.593740662,1.8063247,0.557893236,-0.496965695,1.166,0.5,1,297_1_0.1179_beep_boabab.mp3
298,0.117928904,0.755,2,2,TRUE,1,boabab,-2.593740662,1.8063247,0.557893236,-0.496965695,1.166,0.5,1,298_2_0.1179_beep_boabab.mp3
299,0.119281675,0.75,1,1,TRUE,1,boabab,-2.593740662,1.8063247,0.529414354,-0.533190395,1.166,0.5,1,299_1_0.1193_beep_boabab.mp3
300,0.119281675,0.75,1,2,TRUE,1,boabab,-2.593740662,1.8063247,0.529414354,-0.533190395,1.166,0.5,1,300_2_0.1193_beep_boabab.mp3
301,0.120626656,0.745,1,1,TRUE,1,boabab,-2.593740662,1.8063247,0.500935472,-0.569415094,1.166,0.5,1,301_1_0.1206_beep_boabab.mp3
302,0.120626656,0.745,1,2,TRUE,1,boabab,-2.593740662,1.8063247,0.500935472,-0.569415094,1.166,0.5,1,302_2_0.1206_beep_boabab.mp3
303,0.121964196,0.74,2,1,TRUE,1,boabab,-2.593740662,1.8063247,0.47245659,-0.605639794,1.166,0.5,1,303_1_0.122_beep_boabab.mp3
304,0.121964196,0.74,2,2,TRUE,1,boabab,-2.593740662,1.8063247,0.47245659,-0.605639794,1.166,0.5,1,304_2_0.122_beep_boabab.mp3
305,0.123294626,0.735,3,1,TRUE,1,boabab,-2.593740662,1.8063247,0.443977708,-0.641864494,1.166,0.5,1,305_1_0.1233_beep_boabab.mp3
306,0.123294626,0.735,3,2,TRUE,1,boabab,-2.593740662,1.8063247,0.443977708,-0.641864494,1.166,0.5,1,306_2_0.1233_beep_boabab.mp3
307,0.124618265,0.73,4,1,TRUE,1,boabab,-2.593740662,1.8063247,0.415498826,-0.678089194,1.166,0.5,1,307_1_0.1246_beep_boabab.mp3
308,0.124618265,0.73,4,2,TRUE,1,boabab,-2.593740662,1.8063247,0.415498826,-0.678089194,1.166,0.5,1,308_2_0.1246_beep_boabab.mp3
309,0.125935419,0.725,5,1,TRUE,1,boabab,-2.593740662,1.8063247,0.387019944,-0.714313894,1.166,0.5,1,309_1_0.1259_beep_boabab.mp3
310,0.125935419,0.725,5,2,TRUE,1,boabab,-2.593740662,1.8063247,0.387019944,-0.714313894,1.166,0.5,1,310_2_0.1259_beep_boabab.mp3
311,0.12724638,0.72,6,1,TRUE,1,boabab,-2.593740662,1.8063247,0.358541062,-0.750538593,1.166,0.5,1,311_1_0.1272_beep_boabab.mp3
312,0.12724638,0.72,6,2,TRUE,1,boabab,-2.593740662,1.8063247,0.358541062,-0.750538593,1.166,0.5,1,312_2_0.1272_beep_boabab.mp3
313,0.128551433,0.715,7,1,TRUE,1,boabab,-2.593740662,1.8063247,0.33006218,-0.786763293,1.166,0.5,1,313_1_0.1286_beep_boabab.mp3
314,0.128551433,0.715,7,2,TRUE,1,boabab,-2.593740662,1.8063247,0.33006218,-0.786763293,1.166,0.5,1,314_2_0.1286_beep_boabab.mp3
315,0.129850849,0.71,8,1,TRUE,1,boabab,-2.593740662,1.8063247,0.301583298,-0.822987993,1.166,0.5,1,315_1_0.1299_beep_boabab.mp3
316,0.129850849,0.71,8,2,TRUE,1,boabab,-2.593740662,1.8063247,0.301583298,-0.822987993,1.166,0.5,1,316_2_0.1299_beep_boabab.mp3
317,0.13114489,0.705,9,1,TRUE,1,boabab,-2.593740662,1.8063247,0.273104416,-0.859212693,1.166,0.5,1,317_1_0.1311_beep_boabab.mp3
318,0.13114489,0.705,9,2,TRUE,1,boabab,-2.593740662,1.8063247,0.273104416,-0.859212693,1.166,0.5,1,318_2_0.1311_beep_boabab.mp3
319,0.132433811,0.7,10,1,TRUE,1,boabab,-2.593740662,1.8063247,0.244625534,-0.895437393,1.166,0.5,1,319_1_0.1324_beep_boabab.mp3
320,0.132433811,0.7,10,2,TRUE,1,boabab,-2.593740662,1.8063247,0.244625534,-0.895437393,1.166,0.5,1,320_2_0.1324_beep_boabab.mp3
321,0.133717855,0.695,11,1,TRUE,1,boabab,-2.593740662,1.8063247,0.216146652,-0.931662093,1.166,0.5,1,321_1_0.1337_beep_boabab.mp3
322,0.133717855,0.695,11,2,TRUE,1,boabab,-2.593740662,1.8063247,0.216146652,-0.931662093,1.166,0.5,1,322_2_0.1337_beep_boabab.mp3
323,0.134997261,0.69,12,1,TRUE,1,boabab,-2.593740662,1.8063247,0.187667769,-0.967886792,1.166,0.5,1,323_1_0.135_beep_boabab.mp3
324,0.134997261,0.69,12,2,TRUE,1,boabab,-2.593740662,1.8063247,0.187667769,-0.967886792,1.166,0.5,1,324_2_0.135_beep_boabab.mp3
325,0.136272258,0.685,13,1,TRUE,1,boabab,-2.593740662,1.8063247,0.159188887,-1.004111492,1.166,0.5,1,325_1_0.1363_beep_boabab.mp3
326,0.136272258,0.685,13,2,TRUE,1,boabab,-2.593740662,1.8063247,0.159188887,-1.004111492,1.166,0.5,1,326_2_0.1363_beep_boabab.mp3
327,0.137543069,0.68,14,1,TRUE,1,boabab,-2.593740662,1.8063247,0.130710005,-1.040336192,1.166,0.5,1,327_1_0.1375_beep_boabab.mp3
328,0.137543069,0.68,14,2,TRUE,1,boabab,-2.593740662,1.8063247,0.130710005,-1.040336192,1.166,0.5,1,328_2_0.1375_beep_boabab.mp3
329,0.13880991,0.675,15,1,TRUE,1,boabab,-2.593740662,1.8063247,0.102231123,-1.076560892,1.166,0.5,1,329_1_0.1388_beep_boabab.mp3
